date,symbol,close,change,volume
2024-12-10,0050.TW,47.23471450805664,-0.8735994989201412,26858756
2024-12-11,0050.TW,47.785667419433594,1.1664152458950028,20108964
2024-12-12,0050.TW,47.8223991394043,0.0768676508131394,18081708
2024-12-15,0050.TW,48.01829147338867,0.4096246476747112,29374368
2024-12-16,0050.TW,48.26315689086914,0.5099419616297007,37176916
2024-12-17,0050.TW,48.26315689086914,0.0,26215508
2024-12-18,0050.TW,47.60201644897461,-1.369865720531871,52180188
2024-12-19,0050.TW,47.161258697509766,-0.9259224384691733,44493576
2024-12-22,0050.TW,48.299888610839844,2.414333172558436,44704264
2024-12-23,0050.TW,48.43456268310547,0.2788289500017527,32783608
2024-12-24,0050.TW,48.58148193359375,0.30333555698547343,23624492
2024-12-25,0050.TW,48.54475402832031,-0.07560062767052456,19214244
2024-12-26,0050.TW,48.703914642333984,0.32786367383965676,27949668
2024-12-29,0050.TW,48.43456268310547,-0.5530396503167112,34709064
2024-12-30,0050.TW,47.932586669921875,-1.0364004243578862,31346136
2025-01-01,0050.TW,47.51631546020508,-0.8684513785649939,51190808
2025-01-02,0050.TW,47.993804931640625,1.0048958274878173,28453484
2025-01-05,0050.TW,49.499732971191406,3.1377550533776777,98511172
2025-01-06,0050.TW,50.050682067871094,1.1130344824290983,63775376
2025-01-07,0050.TW,49.30384063720703,-1.4921703357634764,47422868
2025-01-08,0050.TW,48.74064636230469,-1.142292907861886,33722620
2025-01-09,0050.TW,48.72840118408203,-0.02512313466594973,33285296
2025-01-12,0050.TW,47.60201644897461,-2.3115569313515105,83504716
2025-01-13,0050.TW,47.89585876464844,0.6172896393765281,43511100
2025-01-14,0050.TW,47.528560638427734,-0.766868233902096,69536468
2025-01-15,0050.TW,48.49578094482422,2.035029660911869,62348392
2025-01-16,0050.TW,48.73161697387695,0.4863021575445048,60550264
2025-01-19,0050.TW,49.228118896484375,1.0188496779689693,29670284
2025-01-20,0050.TW,49.32741928100586,0.2017147653565532,42450952
2025-01-21,0050.TW,49.972869873046875,1.3085026572423164,51457596
2025-02-02,0050.TW,47.837913513183594,-4.272230843029456,223159112
2025-02-03,0050.TW,48.12340545654297,0.5967901239687157,77136476
2025-02-04,0050.TW,48.855743408203125,1.5217916203404958,60958500
2025-02-05,0050.TW,49.06675338745117,0.43190414171982994,44838828
2025-02-06,0050.TW,49.29018020629883,0.455352766227235,22434376
2025-02-09,0050.TW,48.73161697387695,-1.1332140196770757,65528040
2025-02-10,0050.TW,49.029518127441406,0.6113098067813905,19842444
2025-02-11,0050.TW,48.955039978027344,-0.1519047142590213,27301116
2025-02-12,0050.TW,48.7440299987793,-0.431028101177644,56673980
2025-02-13,0050.TW,48.160640716552734,-1.1968425307492425,92217264
2025-02-16,0050.TW,48.89297866821289,1.5206150515527872,46591960
2025-02-17,0050.TW,49.06675338745117,0.35541855696195057,32278676
2025-02-18,0050.TW,48.9798698425293,-0.17707212913764536,47313232
2025-02-19,0050.TW,48.79368209838867,-0.3801311533477292,55359052
2025-02-20,0050.TW,49.141231536865234,0.7122836882360151,33879192
2025-02-23,0050.TW,48.706790924072266,-0.8840653748513727,49672024
2025-02-24,0050.TW,48.07374954223633,-1.2996983989825295,106710684
2025-02-25,0050.TW,48.334415435791016,0.5422208503326198,73176320
2025-02-26,0050.TW,47.788265228271484,-1.1299406491117159,74694820
2025-03-02,0050.TW,46.68354797363281,-2.3116914777335795,221959024
2025-03-03,0050.TW,46.37323760986328,-0.6647103256693265,114655652
2025-03-04,0050.TW,46.981449127197266,1.3115571581411967,51369564
2025-03-05,0050.TW,46.695960998535156,-0.6076613939454689,56890884
2025-03-06,0050.TW,46.26152420043945,-0.9303519807833727,68483412
2025-03-09,0050.TW,45.98844528198242,-0.59029382013841,79006576
2025-03-10,0050.TW,45.18163299560547,-1.7543804349764547,134191768
2025-03-11,0050.TW,45.38023376464844,0.4395608477946844,51035508
2025-03-12,0050.TW,44.95820617675781,-0.9299810796025154,52268912
2025-03-13,0050.TW,44.80925369262695,-0.3313132279905373,49198232
2025-03-16,0050.TW,45.19404602050781,0.8587340697981283,43897376
2025-03-17,0050.TW,45.38023376464844,0.4119740552906759,30603120
2025-03-18,0050.TW,44.82167053222656,-1.230851377537412,46763368
2025-03-19,0050.TW,45.78984451293945,2.1600577783391195,30658212
2025-03-20,0050.TW,45.4174690246582,-0.8132272390137141,28538176
2025-03-23,0050.TW,45.367820739746094,-0.10931539334601004,29239460
2025-03-24,0050.TW,45.83949279785156,1.0396621446977283,31256652
2025-03-25,0050.TW,45.8022575378418,-0.0812296509779653,26915048
2025-03-26,0050.TW,44.933380126953125,-1.897018744481771,69966552
2025-03-27,0050.TW,44.48653030395508,-0.9944718642032613,78993236
2025-03-30,0050.TW,42.885311126708984,-3.59933482405963,146065632
2025-03-31,0050.TW,43.7666015625,2.054993685803397,47284600
2025-04-01,0050.TW,43.6921272277832,-0.17016248019724456,41725300
2025-04-06,0050.TW,39.322914123535156,-10.000000873085725,92658524
2025-04-07,0050.TW,38.0444221496582,-3.251264567678014,321307308
2025-04-08,0050.TW,36.294254302978516,-4.600327059233333,300494796
2025-04-09,0050.TW,39.91871643066406,9.986324825492021,22371068
2025-04-10,0050.TW,40.84965896606445,2.332095364382192,189919436
2025-04-13,0050.TW,40.638641357421875,-0.516571285987677,175434800
2025-04-14,0050.TW,41.04825973510742,1.0079529334726,73965868
2025-04-15,0050.TW,40.303504943847656,-1.8143395020052355,98068248
2025-04-16,0050.TW,39.85665512084961,-1.1087120676492423,72955972
2025-04-17,0050.TW,39.943538665771484,0.2179900562614634,44335540
2025-04-20,0050.TW,39.37256622314453,-1.4294488212588718,62867512
2025-04-21,0050.TW,38.714698791503906,-1.670877706858509,75640860
2025-04-22,0050.TW,40.42763137817383,4.424501907905398,63235952
2025-04-23,0050.TW,40.19179153442383,-0.5833630012697877,53776468
2025-04-24,0050.TW,41.14755630493164,2.3780098722128606,70563724
2025-04-27,0050.TW,41.4951057434082,0.8446417471331236,48371852
2025-04-28,0050.TW,41.656471252441406,0.38887841383279387,43388416
2025-04-29,0050.TW,41.855072021484375,0.4767585037134703,37552524
2025-05-01,0050.TW,43.07149887084961,2.9062830156900477,57160960
2025-05-04,0050.TW,42.686710357666016,-0.8933715409751297,127935288
2025-05-05,0050.TW,42.45087432861328,-0.5524811518074269,116316784
2025-05-06,0050.TW,42.289512634277344,-0.38011394791738207,53137384
2025-05-07,0050.TW,42.84807586669922,1.3208079205177192,39311228
2025-05-08,0050.TW,43.381813049316406,1.2456502930905167,51888384
2025-05-11,0050.TW,43.865901947021484,1.115879820778276,53767756
2025-05-12,0050.TW,44.39964294433594,1.2167560077963824,79922716
2025-05-13,0050.TW,45.40505599975586,2.264462028851022,90203212
2025-05-14,0050.TW,45.305755615234375,-0.21869895837595132,45677800
2025-05-15,0050.TW,45.42988204956055,0.27397497876502364,37815732
2025-05-18,0050.TW,44.79684066772461,-1.3934471173518315,37940744
2025-05-19,0050.TW,44.883731842041016,0.19396719282260833,21364336
2025-05-20,0050.TW,45.578834533691406,1.5486740142211408,54450212
2025-05-21,0050.TW,45.082332611083984,-1.0893256216115255,33358772
2025-05-22,0050.TW,44.89614486694336,-0.41299492141817495,26094416
2025-05-25,0050.TW,44.846492767333984,-0.11059323636033458,55195720
2025-05-26,0050.TW,44.44929122924805,-0.8856914188287601,48275072
2025-05-27,0050.TW,44.52376937866211,0.16755756358395324,32309448
2025-05-28,0050.TW,44.62306594848633,0.22301923491636622,36265824
2025-06-01,0050.TW,43.667301177978516,-2.141862622373736,70595756
2025-06-02,0050.TW,43.97761535644531,0.710632830735336,28229464
2025-06-03,0050.TW,45.00785827636719,2.342652987370042,45804932
2025-06-04,0050.TW,45.09474182128906,0.19304083386588733,40696376
2025-06-05,0050.TW,45.169219970703125,0.16515927668290242,32768028
2025-06-08,0050.TW,45.60365676879883,0.9617983183625389,52629020
2025-06-09,0050.TW,46.832496643066406,2.6946081988502346,116037804
2025-06-10,0050.TW,46.832496643066406,0.0,0
2025-06-11,0050.TW,46.832496643066406,0.0,0
2025-06-12,0050.TW,46.832496643066406,0.0,0
2025-06-15,0050.TW,46.832496643066406,0.0,0
2025-06-16,0050.TW,46.832496643066406,0.0,0
2025-06-17,0050.TW,47.23714828491211,0.8640402943489223,244697327
2025-06-18,0050.TW,46.77043533325195,-0.9880210144040946,166284920
2025-06-19,0050.TW,46.700923919677734,-0.1486225498628202,80561608
2025-06-22,0050.TW,46.313655853271484,-0.8292514021185582,101938627
2025-06-23,0050.TW,47.15770721435547,1.8224675757795072,54574616
2025-06-24,0050.TW,47.84288024902344,1.4529396680663664,77814637
2025-06-25,0050.TW,47.902462005615234,0.12453630776758651,77281242
2025-06-26,0050.TW,47.952110290527344,0.1036445369056116,94190611
2025-06-29,0050.TW,48.02162170410156,0.14496007194066962,59086358
2025-06-30,0050.TW,48.299659729003906,0.5789850801281693,74674904
2025-07-01,0050.TW,48.309593200683594,0.020566338842598064,75071035
2025-07-02,0050.TW,48.97490310668945,1.3771796902575462,61179330
2025-07-03,0050.TW,48.518123626708984,-0.9326807221760047,73712387
2025-07-06,0050.TW,48.23014831542969,-0.5935417319411052,78503277
2025-07-07,0050.TW,48.011688232421875,-0.45295337177705397,50214875
2025-07-08,0050.TW,48.5081901550293,1.0341271904538818,38540142
2025-07-09,0050.TW,49.064273834228516,1.146370700333299,53089295
2025-07-10,0050.TW,49.272804260253906,0.42501480146215354,44752569
2025-07-13,0050.TW,48.984832763671875,-0.5844430835740488,62300823
2025-07-14,0050.TW,49.650146484375,1.358203515592149,68008041
2025-07-15,0050.TW,50.04734802246094,0.8000007375827956,90231230
2025-07-16,0050.TW,50.34524917602539,0.5952386396792742,88235423
2025-07-17,0050.TW,51.09000015258789,1.4792874973338144,105861549
2025-07-20,0050.TW,50.900001525878906,-0.37189004921026614,75792981
2025-07-21,0050.TW,50.54999923706055,-0.6876272658664084,88841474
2025-07-22,0050.TW,50.70000076293945,0.2967389280768451,63766890
2025-07-23,0050.TW,51.0,0.5917144626156334,79659820
2025-07-24,0050.TW,50.900001525878906,-0.196075439453125,38620389
2025-07-27,0050.TW,51.04999923706055,0.2946909758055227,52312766
2025-07-28,0050.TW,50.45000076293945,-1.175315343953065,102624231
2025-07-29,0050.TW,51.0,1.0901867764976814,82807206
2025-07-30,0050.TW,51.54999923706055,1.0784298765893041,81565859
2025-07-31,0050.TW,51.099998474121094,-0.872940387195853,98235777
2025-08-03,0050.TW,50.79999923706055,-0.5870826732264578,85556033
2025-08-04,0050.TW,51.45000076293945,1.2795305819703673,46655329
2025-08-05,0050.TW,51.0,-0.8746370384188573,48326240
2025-08-06,0050.TW,52.45000076293945,2.8431387508616623,125733157
2025-08-07,0050.TW,52.45000076293945,0.0,59604000
2025-08-10,0050.TW,52.849998474121094,0.7626267023131739,71600855
2025-08-11,0050.TW,52.900001525878906,0.09461315648342516,57519835
2025-08-12,0050.TW,53.349998474121094,0.8506558322536995,75956144
2025-08-13,0050.TW,53.150001525878906,-0.37487713957330415,57038858
2025-08-14,0050.TW,53.150001525878906,0.0,52736409
2025-08-17,0050.TW,53.29999923706055,0.2822158172631539,46297216
2025-08-18,0050.TW,53.20000076293945,-0.18761440066130675,29425841
2025-08-19,0050.TW,51.70000076293945,-2.8195488317453887,223798736
2025-08-20,0050.TW,52.0,0.5802693087687549,73508730
2025-08-21,0050.TW,51.75,-0.48076923076922906,44549133
2025-08-24,0050.TW,52.70000076293945,1.8357502665496739,62750061
2025-08-25,0050.TW,52.75,0.09487521126509968,40863870
2025-08-26,0050.TW,53.0,0.4739336492890933,90133682
2025-08-27,0050.TW,52.5,-0.9433962264150941,59176066
2025-08-28,0050.TW,52.5,0.0,36369305
2025-08-31,0050.TW,52.0,-0.952380952380949,76529981
2025-09-01,0050.TW,52.0,0.0,33217612
2025-09-02,0050.TW,51.95000076293945,-0.09615237896258844,39472404
2025-09-03,0050.TW,52.29999923706055,0.673721788221382,38479178
